employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level,ethnicity_is_underrepresented_minority,org_l00,org_l02,org_l03,termination_date_clean,termination_reason,is_termination_voluntary,job_level_category,job_level_category_ordered_w_indicators,job_track,job_level_idx,is_manager_track,employee_tenure_current_month_year,employee_tenure_duration_bucket,gender_remapped,ethnicity_remapped
e000112,2015-01-16,2018-06-06,Production,Female,Hispanic,IC2,TRUE,Company Inc.,Hardware,Prototyping,2018-06-06,Failure to Return from Leave,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,6.53968254,05--4+ years,Female/Non-binary,02--Minority
e000113,2015-01-07,2022-06-20,Sales,Female,Black,IC4,TRUE,Company Inc.,Sales Training,Onboarding,2022-06-20,Performance,FALSE,Senior,03--Senior (IC4-5),IC,4,FALSE,2.467908903,03--2-3 years,Female/Non-binary,02--Minority
e000114,2015-01-13,2018-12-14,Administrative,Male,White,M5,FALSE,Company Inc.,Communications,Marketing,2018-12-14,Golden Opportunity,TRUE,Manager,06--Manager (M4-6),M,5,TRUE,6.01242236,05--4+ years,Male,00--White
e000115,2015-01-16,2020-10-30,Administrative,Female,White,M6,FALSE,Company Inc.,Finance,Accounting,2020-10-30,Role Mismatch,TRUE,Manager,06--Manager (M4-6),M,6,TRUE,4.118702553,05--4+ years,Female/Non-binary,00--White
e000116,2015-01-16,2020-02-10,Administrative,Male,Hispanic,M5,TRUE,Company Inc.,IT Services,IT Support,2020-02-10,Position Elimination,FALSE,Manager,06--Manager (M4-6),M,5,TRUE,4.844720497,05--4+ years,Male,02--Minority
e000117,2015-01-21,2021-08-31,Administrative,Male,Asian,M6,FALSE,Company Inc.,Risk Management,Enterprise Risk Management,2021-08-31,Work Environment,TRUE,Manager,06--Manager (M4-6),M,6,TRUE,3.276742581,04--3-4 years,Male,01--Asian
e000118,2015-01-02,2017-04-11,Production,Male,White,IC4,FALSE,Company Inc.,Hardware,Supply Chain Management,2017-04-11,Gross Misconduct,FALSE,Senior,03--Senior (IC4-5),IC,4,FALSE,7.701863354,05--4+ years,Male,00--White
e000119,2015-02-18,2017-02-09,Administrative,Female,Hispanic,S2,TRUE,Company Inc.,People,Benefits,2017-02-09,Role Mismatch,TRUE,Support,01--Support (S1-3),S,2,FALSE,7.870255349,05--4+ years,Female/Non-binary,02--Minority
e000120,2015-02-24,2023-04-28,Administrative,Male,White,IC2,FALSE,Company Inc.,Risk Management,Strategic Risk,2023-04-28,Failure to Return from Leave,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,1.606625259,02--1-2 years,Male,00--White
e000121,2015-02-16,2019-02-22,Production,Male,White,S1,FALSE,Company Inc.,Service Delivery,Customer Support,2019-02-22,Conflict with Work Location / Return to Work,TRUE,Support,01--Support (S1-3),S,1,FALSE,5.819185645,05--4+ years,Male,00--White
e000122,2015-02-09,2017-12-04,Production,Male,White,IC2,FALSE,Company Inc.,Quality Control,Inspection and Testing,2017-12-04,Leadership,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,7.047619048,05--4+ years,Male,00--White
e000123,2015-02-19,2023-04-19,Production,Male,White,IC6,FALSE,Company Inc.,Software,Software Infrastructure,2023-04-19,Compensation/Benefits,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,1.631469979,02--1-2 years,Male,00--White
e000124,2015-02-05,2018-04-16,Production,Male,Asian,IC4,FALSE,Company Inc.,Quality Control,Process Control,2018-04-16,Performance,FALSE,Senior,03--Senior (IC4-5),IC,4,FALSE,6.680469289,05--4+ years,Male,01--Asian
e000125,2015-02-24,2020-01-13,Production,Male,White,IC4,FALSE,Company Inc.,Service Delivery,Customer Support,2020-01-13,Compensation/Benefits,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,4.922015183,05--4+ years,Male,00--White
e000126,2015-02-02,,Administrative,Female,Asian,IC6,FALSE,Company Inc.,Risk Management,Strategic Risk,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,6,FALSE,9.907522429,05--4+ years,Female/Non-binary,01--Asian
e000127,2015-02-13,2022-06-17,Production,Male,Asian,S2,FALSE,Company Inc.,Hardware,Manufacturing and Assembly,2022-06-17,Work Environment,TRUE,Support,01--Support (S1-3),S,2,FALSE,2.476190476,03--2-3 years,Male,01--Asian
e000128,2015-02-18,2020-08-20,Production,Male,White,IC5,FALSE,Company Inc.,Software,Front-End Development,2020-08-20,Company Confidence,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,4.314699793,05--4+ years,Male,00--White
e000129,2015-02-17,2023-03-20,Administrative,Female,White,S1,FALSE,Company Inc.,Communications,Commercials,2023-03-20,Position Elimination,FALSE,Support,01--Support (S1-3),S,1,FALSE,1.714285714,02--1-2 years,Female/Non-binary,00--White
e000130,2015-02-04,2019-09-10,Sales,Male,White,IC6,FALSE,Company Inc.,Sales Operations,Sales Enablement,2019-09-10,Failure to Return from Leave,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,5.267080745,05--4+ years,Male,00--White
e000131,2015-02-19,2018-09-20,Administrative,Male,Hispanic,S2,TRUE,Company Inc.,Risk Management,Enterprise Risk Management,2018-09-20,Company Culture,TRUE,Support,01--Support (S1-3),S,2,FALSE,6.247066943,05--4+ years,Male,02--Minority
e000132,2015-02-27,2019-09-20,Production,Female,White,IC2,FALSE,Company Inc.,Service Delivery,Product Maintenance,2019-09-20,Work/Life Balance,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,5.2394755,05--4+ years,Female/Non-binary,00--White
e000133,2015-02-05,2019-09-03,Administrative,Non-binary,White,IC2,FALSE,Company Inc.,Legal,Corporate,2019-09-03,Company Culture,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,5.286404417,05--4+ years,Female/Non-binary,00--White
e000134,2015-03-20,2019-06-19,Administrative,Male,Hispanic,IC7,TRUE,Company Inc.,IT Services,IT Infrastructure,2019-06-19,Change in Industry,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,5.496204279,05--4+ years,Male,02--Minority
e000135,2015-03-10,2020-11-23,Production,Female,Hispanic,IC3,TRUE,Company Inc.,Software,Front-End Development,2020-11-23,Performance,FALSE,Associate,02--Associate (IC1-3),IC,3,FALSE,4.052449965,05--4+ years,Female/Non-binary,02--Minority
e000136,2015-03-13,2024-01-11,Production,Non-binary,Asian,S2,FALSE,Company Inc.,Quality Control,Process Control,2024-01-11,Compensation/Benefits,TRUE,Support,01--Support (S1-3),S,2,FALSE,0.8944099379,01--0.5-1 years,Female/Non-binary,01--Asian
e000137,2015-03-10,2022-11-30,Sales,Male,White,IC5,FALSE,Company Inc.,Consumer,Customer Relations,2022-11-30,Career Progression,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,2.017943409,03--2-3 years,Male,00--White
e000138,2015-03-17,2018-07-27,Production,Male,Black,M4,TRUE,Company Inc.,Service Delivery,Product Maintenance,2018-07-27,Policy Violation,FALSE,Manager,06--Manager (M4-6),M,4,TRUE,6.39889579,05--4+ years,Male,02--Minority
e000139,2015-03-13,2020-02-26,Administrative,Male,Asian,IC3,FALSE,Company Inc.,IT Services,IT Infrastructure,2020-02-26,Dissatisfied with Performance Feedback,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,4.800552105,05--4+ years,Male,01--Asian
e000140,2015-03-19,2021-05-14,Administrative,Female,Black,M4,TRUE,Company Inc.,Finance,Internal Audit,2021-05-14,Limited Internal Mobility Options,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,3.577639752,04--3-4 years,Female/Non-binary,02--Minority
e000141,2015-03-02,2020-05-21,Production,Male,White,IC2,FALSE,Company Inc.,Quality Control,Inspection and Testing,2020-05-21,Golden Opportunity,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,4.565907522,05--4+ years,Male,00--White
e000142,2015-03-04,2020-01-28,Production,Male,Hispanic,IC9,TRUE,Company Inc.,Research,Hardware Research,2020-01-28,Management,TRUE,Principal,05--Principal (IC 8-10),IC,9,FALSE,4.880607315,05--4+ years,Male,02--Minority
e000143,2015-03-30,2018-04-25,Production,Male,White,M5,FALSE,Company Inc.,Quality Control,Process Control,2018-04-25,Company Confidence,TRUE,Manager,06--Manager (M4-6),M,5,TRUE,6.655624569,05--4+ years,Male,00--White
e000144,2015-03-23,2023-07-24,Production,Male,Asian,IC2,FALSE,Company Inc.,Software,Software Infrastructure,2023-07-24,Change in Industry,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,1.366459627,02--1-2 years,Male,01--Asian
e000145,2015-03-02,2022-04-22,Sales,Male,White,S2,FALSE,Company Inc.,Sales Operations,Compensation and Incentives,2022-04-22,Position Elimination,FALSE,Support,01--Support (S1-3),S,2,FALSE,2.630779848,03--2-3 years,Male,00--White
e000146,2015-04-15,2018-07-19,Production,Female,Asian,IC1,FALSE,Company Inc.,Hardware,Prototyping,2018-07-19,Work Environment,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,6.420979986,05--4+ years,Female/Non-binary,01--Asian
e000147,2015-04-14,2020-01-14,Sales,Female,Hispanic,IC5,TRUE,Company Inc.,Sales Training,Sales Development,2020-01-14,Golden Opportunity,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,4.919254658,05--4+ years,Female/Non-binary,02--Minority
e000148,2015-04-16,2022-11-18,Production,Male,White,S2,FALSE,Company Inc.,Service Delivery,Product Maintenance,2022-11-18,Mutual Separation,FALSE,Support,01--Support (S1-3),S,2,FALSE,2.051069703,03--2-3 years,Male,00--White
e000149,2015-04-22,2017-02-21,Administrative,Male,White,IC7,FALSE,Company Inc.,Legal,Corporate,2017-02-21,Career Progression,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,7.837129055,05--4+ years,Male,00--White
e000150,2015-04-24,,Administrative,Female,White,IC2,FALSE,Company Inc.,Communications,Market Research,2999-12-31,,,Associate,02--Associate (IC1-3),IC,2,FALSE,9.683919945,05--4+ years,Female/Non-binary,00--White
e000151,2015-05-15,2018-09-25,Production,Female,Asian,IC7,FALSE,Company Inc.,Software,Back-End Development,2018-09-25,Inability to Work Remotely,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,6.23326432,05--4+ years,Female/Non-binary,01--Asian
e000152,2015-05-29,2018-09-27,Administrative,Male,Hispanic,IC7,TRUE,Company Inc.,Legal,Regulatory and Compliance,2018-09-27,Career Change,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,6.227743271,05--4+ years,Male,02--Minority
e000153,2015-05-27,2018-09-04,Production,Female,Asian,S2,FALSE,Company Inc.,Software,Front-End Development,2018-09-04,Role Mismatch,TRUE,Support,01--Support (S1-3),S,2,FALSE,6.291235335,05--4+ years,Female/Non-binary,01--Asian
e000154,2015-05-29,2020-07-09,Production,Female,White,IC8,FALSE,Company Inc.,Hardware,Supply Chain Management,2020-07-09,Conflict with Work Location / Return to Work,TRUE,Principal,05--Principal (IC 8-10),IC,8,FALSE,4.430641822,05--4+ years,Female/Non-binary,00--White
e000155,2015-05-12,2018-12-10,Administrative,Female,White,S1,FALSE,Company Inc.,Communications,Marketing,2018-12-10,Failure to Return from Leave,TRUE,Support,01--Support (S1-3),S,1,FALSE,6.023464458,05--4+ years,Female/Non-binary,00--White
e000156,2015-05-15,2020-01-01,Production,Male,White,IC3,FALSE,Company Inc.,Research,Business and Retail Research,2020-01-01,Dissatisfied with Performance Feedback,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,4.955141477,05--4+ years,Male,00--White
e000157,2015-05-28,2020-05-12,Sales,Non-binary,Asian,S1,FALSE,Company Inc.,Consumer,Telemarketing,2020-05-12,Position Elimination,FALSE,Support,01--Support (S1-3),S,1,FALSE,4.590752243,05--4+ years,Female/Non-binary,01--Asian
e000158,2015-05-07,2024-06-07,Production,Non-binary,Hispanic,IC3,TRUE,Company Inc.,Software,Cloud Operations,2024-06-07,Company Confidence,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,0.4858523119,00--0-0.5 years,Female/Non-binary,02--Minority
e000159,2015-05-19,2020-01-16,Production,Male,Hispanic,IC1,TRUE,Company Inc.,Research,Software Research,2020-01-16,Work Environment,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,4.913733609,05--4+ years,Male,02--Minority
e000160,2015-05-18,2018-12-17,Production,Female,Asian,IC7,FALSE,Company Inc.,Service Delivery,Product Maintenance,2018-12-17,Policy Violation,FALSE,Staff,04--Staff (IC 6-7),IC,7,FALSE,6.004140787,05--4+ years,Female/Non-binary,01--Asian
e000161,2015-05-13,,Production,Male,White,IC4,FALSE,Company Inc.,Hardware,Supply Chain Management,2999-12-31,,,Senior,03--Senior (IC4-5),IC,4,FALSE,9.631469979,05--4+ years,Male,00--White
e000162,2015-05-12,2019-04-29,Sales,Female,Asian,IC6,FALSE,Company Inc.,Retail,Merchandising,2019-04-29,Work/Life Balance,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,5.636991028,05--4+ years,Female/Non-binary,01--Asian
e000163,2015-05-22,2023-03-17,Production,Male,Hispanic,IC7,TRUE,Company Inc.,Software,Front-End Development,2023-03-17,Career Progression,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,1.722567288,02--1-2 years,Male,02--Minority
e000164,2015-05-13,2024-01-22,Administrative,Male,Asian,M4,FALSE,Company Inc.,Legal,Corporate,2024-01-22,Conflict with Work Location / Return to Work,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,0.8640441684,01--0.5-1 years,Male,01--Asian
e000165,2015-06-18,2019-10-23,Production,Female,Asian,M5,FALSE,Company Inc.,Hardware,Manufacturing and Assembly,2019-10-23,Career Change,TRUE,Manager,06--Manager (M4-6),M,5,TRUE,5.148378192,05--4+ years,Female/Non-binary,01--Asian
e000166,2015-07-02,2018-09-19,Production,Female,Asian,IC3,FALSE,Company Inc.,Research,Design,2018-09-19,Role Clarity,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,6.249827467,05--4+ years,Female/Non-binary,01--Asian
e000167,2015-07-22,2019-04-02,Administrative,Male,Asian,S1,FALSE,Company Inc.,IT Services,IT Infrastructure,2019-04-02,Mutual Separation,FALSE,Support,01--Support (S1-3),S,1,FALSE,5.71152519,05--4+ years,Male,01--Asian
e000168,2015-07-13,2020-01-03,Production,Non-binary,Asian,IC6,FALSE,Company Inc.,Quality Control,Inspection and Testing,2020-01-03,Role Mismatch,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,4.949620428,05--4+ years,Female/Non-binary,01--Asian
e000169,2015-07-20,2020-08-27,Sales,Non-binary,White,S2,FALSE,Company Inc.,Sales Training,Sales Development,2020-08-27,Role Clarity,TRUE,Support,01--Support (S1-3),S,2,FALSE,4.295376121,05--4+ years,Female/Non-binary,00--White
e000170,2015-07-07,,Administrative,Female,White,IC1,FALSE,Company Inc.,People,Compensation,2999-12-31,,,Associate,02--Associate (IC1-3),IC,1,FALSE,9.479641132,05--4+ years,Female/Non-binary,00--White
e000171,2015-07-17,2017-10-16,Administrative,Female,Asian,S3,FALSE,Company Inc.,Communications,Market Research,2017-10-16,Management,TRUE,Support,01--Support (S1-3),S,3,FALSE,7.182884748,05--4+ years,Female/Non-binary,01--Asian
e000172,2015-07-31,2018-04-04,Administrative,Female,Black,IC5,TRUE,Company Inc.,Communications,Commercials,2018-04-04,Work/Life Balance,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,6.713595583,05--4+ years,Female/Non-binary,02--Minority
e000173,2015-07-29,2017-04-20,Production,Male,White,IC4,FALSE,Company Inc.,Quality Control,Production Audits,2017-04-20,Career Change,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,7.677018634,05--4+ years,Male,00--White
e000174,2015-07-02,2022-10-07,Production,Female,White,IC9,FALSE,Company Inc.,Quality Control,Inspection and Testing,2022-10-07,Career Change,TRUE,Principal,05--Principal (IC 8-10),IC,9,FALSE,2.167011732,03--2-3 years,Female/Non-binary,00--White
e000175,2015-07-29,2020-01-22,Production,Male,Black,S2,TRUE,Company Inc.,Software,Front-End Development,2020-01-22,Limited Internal Mobility Options,TRUE,Support,01--Support (S1-3),S,2,FALSE,4.897170462,05--4+ years,Male,02--Minority
e000176,2015-07-23,2018-04-17,Sales,Male,Hispanic,IC5,TRUE,Company Inc.,Consumer,Customer Relations,2018-04-17,Limited Internal Mobility Options,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,6.677708765,05--4+ years,Male,02--Minority
e000177,2015-07-27,2017-04-11,Production,Male,White,M5,FALSE,Company Inc.,Service Delivery,Customer Support,2017-04-11,Role Mismatch,TRUE,Manager,06--Manager (M4-6),M,5,TRUE,7.701863354,05--4+ years,Male,00--White
e000178,2015-07-24,2019-06-19,Production,Non-binary,Hispanic,IC1,TRUE,Company Inc.,Quality Control,Process Control,2019-06-19,Role Clarity,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,5.496204279,05--4+ years,Female/Non-binary,02--Minority
e000179,2015-07-09,2017-11-24,Production,Female,Asian,IC2,FALSE,Company Inc.,Service Delivery,Customer Support,2017-11-24,Compensation/Benefits,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,7.075224293,05--4+ years,Female/Non-binary,01--Asian
e000180,2015-07-03,2020-08-07,Administrative,Male,Asian,M4,FALSE,Company Inc.,Communications,Marketing,2020-08-07,Policy Violation,FALSE,Manager,06--Manager (M4-6),M,4,TRUE,4.350586611,05--4+ years,Male,01--Asian
e000181,2015-07-30,2017-08-08,Sales,Male,Asian,S2,FALSE,Company Inc.,Sales Operations,Sales Forecasting,2017-08-08,Management,TRUE,Support,01--Support (S1-3),S,2,FALSE,7.373360939,05--4+ years,Male,01--Asian
e000182,2015-07-31,2018-12-28,Production,Non-binary,Hispanic,S1,TRUE,Company Inc.,Quality Control,Inspection and Testing,2018-12-28,Mutual Separation,FALSE,Support,01--Support (S1-3),S,1,FALSE,5.973775017,05--4+ years,Female/Non-binary,02--Minority
e000183,2015-07-20,,Administrative,Male,Asian,IC4,FALSE,Company Inc.,People,Benefits,2999-12-31,,,Senior,03--Senior (IC4-5),IC,4,FALSE,9.443754313,05--4+ years,Male,01--Asian
e000184,2015-07-28,2021-03-01,Production,Female,White,IC1,FALSE,Company Inc.,Service Delivery,Installation and Deployment,2021-03-01,Management,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,3.781918565,04--3-4 years,Female/Non-binary,00--White
e000185,2015-07-21,2019-07-19,Production,Male,Hispanic,IC2,TRUE,Company Inc.,Hardware,Prototyping,2019-07-19,Company Culture,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,5.413388544,05--4+ years,Male,02--Minority
e000186,2015-07-30,2018-07-17,Production,Male,Asian,IC1,FALSE,Company Inc.,Software,Cloud Operations,2018-07-17,Career Change,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,6.426501035,05--4+ years,Male,01--Asian
e000187,2015-07-10,2023-04-04,Production,Male,White,IC6,FALSE,Company Inc.,Hardware,Manufacturing and Assembly,2023-04-04,Conflict with Work Location / Return to Work,TRUE,Staff,04--Staff (IC 6-7),IC,6,FALSE,1.672877847,02--1-2 years,Male,00--White
e000188,2015-07-29,,Administrative,Male,White,S2,FALSE,Company Inc.,Finance,Investor Relations,2999-12-31,,,Support,01--Support (S1-3),S,2,FALSE,9.418909593,05--4+ years,Male,00--White
e000189,2015-07-14,2022-04-14,Production,Female,White,S1,FALSE,Company Inc.,Research,Consumer Research,2022-04-14,Role Clarity,TRUE,Support,01--Support (S1-3),S,1,FALSE,2.652864044,03--2-3 years,Female/Non-binary,00--White
e000190,2015-07-20,2018-12-12,Production,Male,Asian,S1,FALSE,Company Inc.,Software,Back-End Development,2018-12-12,Conflict with Work Location / Return to Work,TRUE,Support,01--Support (S1-3),S,1,FALSE,6.017943409,05--4+ years,Male,01--Asian
e000191,2015-07-16,2018-12-28,Production,Male,Asian,M4,FALSE,Company Inc.,Software,Cloud Operations,2018-12-28,Role Mismatch,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,5.973775017,05--4+ years,Male,01--Asian
e000192,2015-07-01,2023-05-09,Administrative,Male,White,M4,FALSE,Company Inc.,Legal,Commercial,2023-05-09,Career Progression,TRUE,Manager,06--Manager (M4-6),M,4,TRUE,1.576259489,02--1-2 years,Male,00--White
e000193,2015-07-10,2022-02-10,Production,Male,White,S2,FALSE,Company Inc.,Hardware,Supply Chain Management,2022-02-10,Role Mismatch,TRUE,Support,01--Support (S1-3),S,2,FALSE,2.826777088,03--2-3 years,Male,00--White
e000194,2015-08-14,2019-03-13,Administrative,Male,White,IC7,FALSE,Company Inc.,Risk Management,Operational Risk,2019-03-13,Company Culture,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,5.76673568,05--4+ years,Male,00--White
e000195,2015-08-27,2018-04-13,Sales,Female,Asian,S2,FALSE,Company Inc.,Business,Business Development,2018-04-13,Work/Life Balance,TRUE,Support,01--Support (S1-3),S,2,FALSE,6.688750863,05--4+ years,Female/Non-binary,01--Asian
e000196,2015-08-06,2018-04-11,Administrative,Male,Hispanic,IC3,TRUE,Company Inc.,Risk Management,Strategic Risk,2018-04-11,Conflict with Work Location / Return to Work,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,6.694271912,05--4+ years,Male,02--Minority
e000197,2015-08-04,2019-06-05,Sales,Male,White,IC2,FALSE,Company Inc.,Consumer,Customer Relations,2019-06-05,Dissatisfied with Performance Feedback,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,5.534851622,05--4+ years,Male,00--White
e000198,2015-08-31,2017-12-29,Sales,Male,Hispanic,IC2,TRUE,Company Inc.,Sales Training,Onboarding,2017-12-29,Failure to Return from Leave,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,6.978605935,05--4+ years,Male,02--Minority
