employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level,ethnicity_is_underrepresented_minority
e000410,2016-10-18,2020-05-01,Administrative,Female,Black,IC3,True
e000411,2016-10-21,2019-08-13,Production,Non-binary,Black,IC5,True
e000412,2016-10-06,2022-01-05,Administrative,Male,White,S1,False
e000413,2016-10-19,2020-10-19,Sales,Female,Asian,S3,False
e000414,2016-10-05,2019-03-22,Administrative,Male,White,IC8,False
e000415,2016-10-05,2018-04-25,Administrative,Female,Asian,IC8,False
e000416,2016-10-10,2020-03-10,Sales,Male,Asian,IC7,False
e000417,2016-11-22,2018-12-10,Sales,Male,Black,M5,True
e000418,2016-11-08,2020-03-30,Sales,Male,Asian,IC5,False
e000419,2016-11-16,2018-09-26,Sales,Male,Asian,IC1,False
e000420,2016-11-09,2022-11-09,Sales,Male,White,IC1,False
e000421,2016-11-25,2017-11-03,Sales,Male,Hispanic,IC1,True
e000422,2016-11-29,2020-05-28,Administrative,Male,Asian,IC1,False
e000423,2016-11-07,2017-11-27,Administrative,Non-binary,Asian,IC5,False
e000424,2016-11-16,2019-12-18,Sales,Male,Asian,M7,False
e000425,2016-11-07,2018-12-14,Administrative,Female,Asian,S2,False
e000426,2016-11-02,2020-07-21,Administrative,Female,Asian,S1,False
e000427,2016-11-23,2024-04-10,Production,Non-binary,Hispanic,IC4,True
e000428,2016-11-17,2023-09-14,Administrative,Male,Asian,IC1,False
e000429,2016-11-28,,Sales,Female,Asian,IC5,False
e000430,2016-11-30,2019-09-10,Production,Female,Black,IC5,True
e000431,2016-11-11,2024-03-20,Production,Male,White,S2,False
e000432,2016-11-04,2023-12-06,Production,Female,Asian,S1,False
e000433,2016-11-25,2019-10-11,Sales,Male,Asian,S2,False
e000434,2016-11-25,2019-03-07,Administrative,Male,Asian,IC2,False
e000435,2016-11-25,2019-04-03,Administrative,Male,Asian,M4,False
e000436,2016-11-24,2019-03-11,Administrative,Female,White,IC4,False
e000437,2016-11-24,,Sales,Male,White,IC9,False
e000438,2016-11-24,2017-08-09,Sales,Female,Asian,IC6,False
e000439,2016-11-30,2019-06-24,Sales,Male,Asian,S2,False
e000440,2016-11-24,,Production,Non-binary,White,IC4,False
e000441,2016-11-29,2019-06-06,Administrative,Male,Black,S1,True
e000442,2016-11-04,,Production,Male,Asian,IC2,False
e000443,2016-11-30,,Administrative,Male,Hispanic,IC3,True
e000444,2016-11-14,2018-04-02,Production,Male,Asian,IC5,False
e000445,2016-11-23,2019-08-05,Sales,Female,Asian,IC3,False
e000446,2016-11-04,2019-09-16,Production,Male,White,S2,False
e000447,2016-11-09,2018-09-05,Sales,Female,Asian,IC1,False
e000448,2016-11-07,2022-12-29,Sales,Male,Asian,S3,False
e000449,2016-12-27,2020-07-24,Sales,Female,Asian,IC3,False
e000450,2016-12-12,2017-02-08,Administrative,Female,Asian,S2,False
e000451,2016-12-02,2018-04-10,Administrative,Male,Asian,IC8,False
e000452,2016-12-07,2017-10-09,Administrative,Male,Asian,IC2,False
e000453,2016-12-16,,Production,Male,Black,IC2,True
e000454,2017-01-30,2018-09-07,Administrative,Non-binary,Hispanic,IC2,True
e000455,2017-01-30,,Administrative,Female,Asian,IC1,False
e000456,2017-01-09,2020-01-09,Production,Male,Black,IC3,True
e000457,2017-01-30,2019-08-01,Production,Male,Asian,M5,False
e000458,2017-01-25,2020-07-03,Administrative,Male,White,S1,False
e000459,2017-01-02,2018-06-04,Production,Male,White,IC6,False
e000460,2017-01-04,2017-09-08,Production,Male,Asian,M7,False
e000461,2017-01-30,2020-08-04,Production,Male,Asian,M4,False
e000462,2017-01-13,2020-03-24,Administrative,Female,Asian,IC7,False
e000463,2017-01-18,,Sales,Female,Asian,M5,False
e000464,2017-01-30,2019-03-07,Administrative,Female,Black,S2,True
e000465,2017-01-27,2021-03-30,Administrative,Male,Asian,S3,False
e000466,2017-01-04,2022-07-14,Production,Non-binary,Black,IC2,True
e000467,2017-01-23,2018-09-21,Sales,Male,Asian,IC4,False
e000468,2017-01-10,2017-10-31,Production,Male,Asian,M5,False
e000469,2017-01-09,2019-04-30,Administrative,Male,Asian,IC4,False
e000470,2017-01-27,2017-09-19,Sales,Male,Asian,IC1,False
e000471,2017-01-27,2022-01-28,Production,Male,Asian,S3,False
e000472,2017-01-05,2024-05-31,Administrative,Male,White,IC3,False
e000473,2017-01-06,2019-04-11,Administrative,Male,Black,S1,True
e000474,2017-01-06,2017-10-26,Administrative,Female,Hispanic,S3,True
e000475,2017-01-23,2020-02-26,Administrative,Male,Asian,IC5,False
e000476,2017-01-20,2023-09-12,Sales,Male,Asian,IC2,False
e000477,2017-01-10,2020-03-12,Administrative,Male,Black,IC6,True
e000478,2017-01-18,2019-08-05,Administrative,Female,Asian,S2,False
e000479,2017-01-10,2020-01-20,Sales,Male,Black,IC2,True
e000480,2017-01-12,2017-04-10,Sales,Female,Asian,IC2,False
e000481,2017-01-26,2019-02-21,Administrative,Female,Black,IC2,True
e000482,2017-01-03,2021-03-03,Sales,Male,Asian,IC4,False
e000483,2017-01-30,2017-11-02,Sales,Male,Asian,S2,False
e000484,2017-02-08,2017-10-10,Administrative,Female,Asian,IC5,False
e000485,2017-02-15,2019-09-04,Sales,Female,Black,IC6,True
e000486,2017-02-10,2022-04-26,Administrative,Female,Asian,IC2,False
e000487,2017-02-20,2017-12-18,Sales,Male,Asian,S1,False
e000488,2017-03-24,2024-11-01,Sales,Male,Black,S1,True
e000489,2017-03-09,2018-12-20,Administrative,Female,Asian,IC2,False
e000490,2017-03-07,2019-03-12,Sales,Male,Asian,IC6,False
e000491,2017-03-06,2018-01-16,Production,Male,Asian,M4,False
e000492,2017-03-13,,Sales,Male,Asian,S1,False
e000493,2017-03-10,2019-08-13,Sales,Male,Asian,IC1,False
e000494,2017-03-29,2020-08-21,Sales,Female,White,IC5,False
e000495,2017-03-02,2019-12-04,Production,Female,Asian,IC1,False
e000496,2017-03-24,2019-02-27,Production,Female,White,IC5,False
e000497,2017-03-01,2022-04-25,Administrative,Male,Black,S3,True
e000498,2017-03-09,2022-04-18,Administrative,Male,Black,IC6,True
e000499,2017-03-14,2018-06-04,Administrative,Female,White,IC3,False
e000500,2017-03-09,2019-12-24,Administrative,Male,Asian,S3,False
e000501,2017-03-08,,Administrative,Female,Asian,IC5,False
e000502,2017-03-10,2017-11-03,Production,Non-binary,Asian,S3,False
e000503,2017-03-14,,Sales,Female,Asian,IC3,False
e000504,2017-03-29,,Administrative,Male,Asian,S2,False
e000505,2017-03-06,2020-06-04,Sales,Female,Asian,IC2,False
e000506,2017-03-21,2020-07-08,Administrative,Female,Asian,IC3,False
e000507,2017-03-15,2020-01-02,Production,Non-binary,Asian,S2,False
e000508,2017-03-22,2020-08-21,Sales,Female,Asian,IC5,False
e000509,2017-03-01,2018-06-14,Administrative,Male,Black,IC7,True
e000510,2017-03-02,2021-01-11,Production,Male,Asian,IC2,False
e000511,2017-03-21,2024-02-05,Production,Male,White,IC3,False
e000512,2017-03-10,2020-05-12,Administrative,Female,Asian,IC2,False
e000513,2017-04-12,2017-12-06,Administrative,Male,Asian,IC2,False
e000514,2017-04-17,2023-05-23,Production,Male,Asian,IC1,False
e000515,2017-04-24,2019-04-23,Administrative,Female,Asian,S2,False
e000516,2017-04-25,2019-06-04,Sales,Female,White,IC5,False
e000517,2017-04-06,2017-11-03,Sales,Female,Black,S2,True
e000518,2017-04-07,2021-11-01,Sales,Female,Asian,IC3,False
e000519,2017-04-19,2020-07-27,Sales,Male,Asian,IC6,False
e000520,2017-04-06,2018-09-14,Sales,Female,Asian,IC2,False
e000521,2017-04-24,2019-03-11,Sales,Female,Hispanic,S2,True
e000522,2017-04-10,,Sales,Female,Asian,IC5,False
e000523,2017-04-07,,Administrative,Female,Asian,S3,False
e000524,2017-04-25,2018-12-05,Sales,Female,Asian,S1,False
e000525,2017-04-14,2022-11-29,Administrative,Female,Asian,S1,False
e000526,2017-04-28,2018-09-19,Sales,Male,Asian,IC1,False
e000527,2017-04-03,2022-07-14,Sales,Male,Asian,S1,False
e000528,2017-04-17,2021-10-26,Production,Male,Asian,IC6,False
e000529,2017-04-26,2019-04-09,Sales,Male,White,S2,False
e000530,2017-04-07,2020-03-26,Sales,Female,Asian,M6,False
e000531,2017-04-28,2019-08-26,Production,Non-binary,Black,IC6,True
e000532,2017-04-25,2017-08-16,Sales,Male,Asian,S1,False
e000533,2017-04-28,2018-08-08,Sales,Female,Black,IC2,True
e000534,2017-04-05,2017-10-13,Production,Female,Asian,IC2,False
e000535,2017-04-10,2018-09-06,Sales,Non-binary,Asian,M4,False
e000536,2017-04-20,2017-08-22,Sales,Female,Asian,M8,False
e000537,2017-04-28,2019-09-02,Sales,Female,Asian,IC7,False
e000538,2017-04-18,2017-10-17,Sales,Male,Hispanic,IC1,True
e000539,2017-04-10,2019-04-04,Production,Non-binary,Asian,M5,False
e000540,2017-04-14,2021-01-05,Production,Female,White,IC2,False
e000541,2017-04-07,2018-04-17,Production,Female,Asian,IC5,False
e000542,2017-04-06,2019-12-24,Production,Male,Asian,S1,False
e000543,2017-05-19,2019-09-04,Sales,Female,Asian,S1,False
e000544,2017-05-19,2023-02-17,Production,Male,Asian,IC7,False
e000545,2017-05-03,2024-01-26,Sales,Non-binary,Asian,IC3,False
e000546,2017-05-08,2024-05-01,Sales,Male,Asian,IC4,False
e000547,2017-05-15,2022-11-10,Sales,Male,White,IC3,False
e000548,2017-05-22,2019-12-24,Production,Male,Asian,S1,False
e000549,2017-05-18,2019-12-24,Sales,Female,Asian,M5,False
e000550,2017-05-03,2017-11-22,Sales,Female,Asian,M9,False
e000551,2017-05-03,2020-02-14,Sales,Female,Black,S1,True
e000552,2017-05-11,2023-04-05,Sales,Female,White,M4,False
e000553,2017-05-08,2018-09-11,Sales,Male,Asian,IC5,False
e000554,2017-05-02,2019-04-08,Administrative,Non-binary,Black,IC5,True
e000555,2017-05-16,2018-04-25,Sales,Female,Asian,S2,False
e000556,2017-05-23,2020-11-13,Sales,Female,Black,S3,True
e000557,2017-05-04,2018-06-18,Sales,Male,Asian,IC2,False
e000558,2017-05-16,,Sales,Male,Asian,IC7,False
e000559,2017-05-15,,Administrative,Female,Asian,S2,False
e000560,2017-05-18,2018-08-16,Administrative,Female,Asian,IC3,False
e000561,2017-05-08,2024-10-15,Administrative,Female,Asian,IC2,False
e000562,2017-05-03,2022-04-04,Administrative,Female,Hispanic,M4,True
e000563,2017-05-24,,Sales,Female,Black,S1,True
e000564,2017-05-22,2018-09-12,Sales,Female,Asian,IC5,False
e000565,2017-05-16,2018-07-20,Sales,Female,White,IC3,False
e000566,2017-05-25,2019-09-12,Administrative,Male,Asian,M5,False
e000567,2017-05-10,2020-07-24,Sales,Female,Asian,IC1,False
e000568,2017-05-26,2018-06-28,Administrative,Male,Asian,IC5,False
e000569,2017-05-15,2018-01-24,Sales,Female,Asian,IC3,False
e000570,2017-05-11,2017-09-25,Sales,Male,Asian,IC5,False
e000571,2017-05-25,,Sales,Female,Asian,IC7,False
e000572,2017-05-29,,Administrative,Male,Asian,S2,False
e000573,2017-05-02,2020-06-22,Sales,Male,Asian,S1,False
e000574,2017-05-22,,Sales,Female,Asian,IC7,False
e000575,2017-05-25,2019-10-04,Sales,Female,Asian,S3,False
e000576,2017-05-19,2018-04-11,Administrative,Male,Asian,M5,False
e000577,2017-05-15,2020-02-27,Sales,Non-binary,Asian,M4,False
e000578,2017-05-24,2017-08-10,Sales,Non-binary,Black,IC6,True
e000579,2017-05-11,2018-04-05,Administrative,Female,Asian,M6,False
e000580,2017-06-05,2020-02-18,Sales,Female,White,M8,False
e000581,2017-06-22,2020-08-07,Sales,Male,White,IC2,False
e000582,2017-06-05,2020-10-26,Sales,Female,Asian,IC4,False
e000583,2017-06-21,2018-09-10,Sales,Female,Black,IC5,True
e000584,2017-06-23,2023-05-15,Sales,Male,Asian,IC1,False
e000585,2017-06-27,2022-11-28,Administrative,Non-binary,Hispanic,S3,True
e000586,2017-06-08,2019-09-26,Production,Male,Black,IC2,True
e000587,2017-06-07,,Sales,Female,Asian,IC5,False
e000588,2017-06-15,2017-09-04,Sales,Female,Hispanic,S1,True
e000589,2017-06-12,2019-09-19,Sales,Male,White,IC4,False
e000590,2017-06-15,2020-01-03,Administrative,Non-binary,Asian,IC3,False
e000591,2017-06-28,,Sales,Female,Asian,S1,False
e000592,2017-06-06,2023-06-20,Sales,Male,White,S1,False
e000593,2017-06-19,2021-05-18,Sales,Male,Asian,IC5,False
e000594,2017-06-27,2023-06-14,Sales,Male,Hispanic,IC3,True
e000595,2017-06-27,2018-04-23,Sales,Male,Black,IC2,True
e000596,2017-06-12,2017-12-05,Sales,Female,Asian,M7,False
e000597,2017-06-21,2021-11-18,Sales,Female,Asian,M4,False
e000598,2017-06-12,2022-10-31,Administrative,Female,White,M6,False
e000599,2017-06-13,2020-03-11,Sales,Non-binary,White,IC7,False
e000600,2017-06-07,2018-07-12,Administrative,Non-binary,Hispanic,M4,True
e000601,2017-06-19,2022-02-07,Administrative,Female,Asian,IC2,False
e000602,2017-06-20,2021-07-29,Sales,Female,Hispanic,IC3,True
e000603,2017-06-15,2020-02-12,Production,Female,Black,S3,True
e000604,2017-06-09,2019-09-04,Sales,Female,Hispanic,IC6,True
e000605,2017-06-28,2022-12-30,Production,Female,Hispanic,IC7,True
e000606,2017-06-16,2019-04-25,Sales,Male,White,S2,False
e000607,2017-06-29,2018-09-14,Sales,Female,Hispanic,M4,True
e000608,2017-06-20,2018-09-13,Administrative,Male,Asian,S2,False
e000609,2017-06-19,2022-06-23,Sales,Female,Hispanic,S1,True
e000610,2017-06-09,2019-06-05,Production,Female,Asian,IC6,False
e000611,2017-06-27,2023-11-15,Sales,Female,Asian,IC7,False
e000612,2017-06-07,2018-04-18,Sales,Non-binary,Hispanic,S2,True
e000613,2017-06-22,,Production,Female,Black,IC6,True
e000614,2017-06-02,2019-03-05,Sales,Female,White,S1,False
e000615,2017-06-02,2018-08-03,Production,Male,Hispanic,IC1,True
e000616,2017-06-07,,Sales,Female,White,IC4,False
e000617,2017-06-15,2017-10-10,Sales,Female,Asian,IC6,False
e000618,2017-06-14,2019-09-19,Production,Female,White,M4,False
e000619,2017-06-08,2022-05-27,Sales,Female,Black,S2,True
e000620,2017-06-26,2020-10-09,Sales,Female,Asian,M4,False
e000621,2017-06-12,2020-07-20,Sales,Female,White,IC2,False
e000622,2017-06-02,2024-06-12,Administrative,Female,Asian,S2,False
e000623,2017-06-01,2020-01-15,Sales,Non-binary,Asian,IC2,False
e000624,2017-06-27,2018-06-11,Administrative,Female,Hispanic,M5,True
e000625,2017-06-27,2017-12-05,Production,Non-binary,White,IC2,False
e000626,2017-06-08,2018-09-12,Administrative,Female,Asian,S2,False
e000627,2017-06-30,2021-01-26,Administrative,Non-binary,Asian,IC7,False
e000628,2017-06-05,2020-08-14,Production,Female,Asian,IC4,False
e000629,2017-06-27,2020-06-18,Sales,Male,Hispanic,S3,True
e000630,2017-06-13,2019-07-10,Sales,Female,White,IC1,False
e000631,2017-06-08,2017-08-10,Administrative,Male,Asian,IC2,False
e000632,2017-06-20,2018-04-18,Production,Male,Hispanic,IC5,True
e000633,2017-06-30,2019-09-17,Administrative,Female,White,M6,False
e000634,2017-06-28,2018-07-31,Administrative,Female,Asian,S3,False
e000635,2017-06-22,2019-04-25,Production,Male,Black,IC5,True
e000636,2017-06-15,2017-10-03,Production,Female,Hispanic,IC2,True
e000637,2017-06-15,2018-01-26,Administrative,Female,Asian,S3,False
e000638,2017-06-14,2017-12-08,Production,Female,Hispanic,S1,True
e000639,2017-06-30,2021-03-24,Sales,Female,Hispanic,S1,True
e000640,2017-06-07,,Sales,Male,White,IC2,False
e000641,2017-06-07,2017-12-28,Sales,Male,White,S1,False
e000642,2017-06-01,2018-08-13,Sales,Female,Hispanic,S1,True
e000643,2017-06-27,2024-04-09,Sales,Female,Asian,M4,False
e000644,2017-06-30,2022-06-28,Administrative,Male,Black,S3,True
e000645,2017-07-25,2018-05-29,Sales,Female,Asian,IC2,False
e000646,2017-07-04,2019-10-21,Production,Female,Asian,S1,False
e000647,2017-07-13,2022-07-18,Sales,Female,Asian,IC3,False
e000648,2017-07-12,2021-03-04,Sales,Female,White,S2,False
e000649,2017-07-27,2020-02-06,Administrative,Male,Black,IC3,True
e000650,2017-07-26,2017-10-30,Production,Male,Black,S3,True
e000651,2017-07-20,2019-02-19,Administrative,Male,Asian,IC1,False
e000652,2017-07-19,2020-06-15,Administrative,Male,Black,S2,True
e000653,2017-07-13,2019-04-17,Sales,Male,Hispanic,S2,True
e000654,2017-07-12,2018-04-23,Sales,Female,White,IC3,False
e000655,2017-07-24,2018-09-25,Production,Male,Asian,IC5,False
e000656,2017-07-05,2019-03-07,Administrative,Non-binary,Asian,M4,False
e000657,2017-07-05,2022-11-21,Sales,Female,White,S2,False
e000658,2017-07-31,2023-11-21,Sales,Female,Asian,S3,False
e000659,2017-07-13,2023-11-27,Sales,Female,White,IC1,False
e000660,2017-07-19,2020-01-08,Administrative,Female,Hispanic,IC2,True
e000661,2017-07-28,2022-02-07,Sales,Male,Hispanic,IC3,True
e000662,2017-07-25,2018-07-17,Sales,Female,Black,S2,True
e000663,2017-07-28,2020-10-14,Sales,Female,White,IC4,False
e000664,2017-07-20,2018-09-28,Administrative,Male,Hispanic,S2,True
e000665,2017-07-31,2017-11-15,Administrative,Male,Asian,IC5,False
e000666,2017-07-17,2018-09-05,Production,Female,Asian,IC1,False
e000667,2017-07-24,2017-09-14,Sales,Female,Hispanic,IC5,True
e000668,2017-07-26,2021-03-30,Sales,Female,Black,IC4,True
e000669,2017-07-24,2018-12-26,Production,Female,Hispanic,IC3,True
e000670,2017-07-28,2018-01-26,Sales,Male,Asian,IC1,False
e000671,2017-07-14,2023-07-14,Sales,Male,Hispanic,IC1,True
e000672,2017-07-12,2019-04-05,Sales,Female,Asian,IC8,False
e000673,2017-07-25,2022-04-07,Sales,Male,Asian,IC5,False
e000674,2017-07-11,2020-01-28,Sales,Female,White,IC7,False
e000675,2017-07-14,2019-12-23,Administrative,Female,Black,IC4,True
e000676,2017-07-11,2019-09-05,Sales,Female,White,IC6,False
e000677,2017-07-14,,Sales,Non-binary,Black,IC8,True
e000678,2017-07-10,2020-02-05,Sales,Female,Asian,IC2,False
e000679,2017-07-13,2023-12-29,Sales,Female,Asian,S3,False
e000680,2017-07-05,2022-11-22,Production,Female,Hispanic,M7,True
e000681,2017-08-22,2020-05-07,Production,Female,Asian,IC2,False
e000682,2017-08-02,2020-07-06,Administrative,Male,Asian,S1,False
e000683,2017-08-30,,Sales,Female,Asian,IC9,False
e000684,2017-08-15,2023-09-26,Sales,Male,Hispanic,IC4,True
e000685,2017-08-24,2024-02-07,Sales,Female,Asian,IC4,False
e000686,2017-08-24,2020-02-07,Sales,Female,Black,S1,True
e000687,2017-08-29,2019-09-10,Production,Female,Hispanic,IC1,True
e000688,2017-08-04,2019-10-14,Administrative,Female,Hispanic,S2,True
e000689,2017-08-11,2021-10-29,Sales,Female,Asian,M4,False
e000690,2017-08-03,2023-02-01,Sales,Female,Asian,IC6,False
e000691,2017-08-18,2017-09-22,Administrative,Female,Asian,IC6,False
e000692,2017-08-07,2017-11-20,Sales,Female,Hispanic,IC1,True
e000693,2017-08-04,2020-11-11,Sales,Female,Asian,S2,False
e000694,2017-08-25,2018-01-24,Administrative,Female,Asian,IC1,False
e000695,2017-08-24,2019-06-20,Sales,Female,White,IC6,False
e000696,2017-08-25,,Sales,Female,Hispanic,IC5,True
e000697,2017-08-04,2019-09-30,Sales,Non-binary,White,M5,False
e000698,2017-08-18,2018-06-28,Administrative,Female,Black,S2,True
e000699,2017-08-04,,Sales,Female,White,IC3,False
e000700,2017-08-22,2018-05-17,Sales,Female,White,S2,False
e000701,2017-08-24,2019-04-10,Sales,Male,Asian,S3,False
e000702,2017-08-25,2019-02-01,Sales,Male,Hispanic,IC3,True
e000703,2017-08-31,2020-10-02,Administrative,Female,Hispanic,IC5,True
e000704,2017-08-10,2021-03-30,Sales,Male,Asian,IC1,False
e000705,2017-08-09,2020-07-17,Production,Male,Asian,IC4,False
e000706,2017-08-17,2020-06-12,Administrative,Non-binary,Asian,IC2,False
e000707,2017-08-25,2021-10-29,Production,Female,Asian,IC4,False
e000708,2017-08-04,2020-06-17,Sales,Male,Black,S1,True
e000709,2017-08-04,2019-03-06,Production,Male,Asian,S2,False
e000710,2017-08-08,2018-05-29,Sales,Female,Hispanic,S3,True
e000711,2017-08-31,2017-12-04,Administrative,Female,Black,IC6,True
e000712,2017-08-30,2017-12-20,Production,Female,Asian,S2,False
e000713,2017-08-01,,Sales,Non-binary,Hispanic,S1,True
e000714,2017-08-04,2018-06-07,Production,Female,White,IC5,False
e000715,2017-08-04,2017-09-25,Sales,Female,Asian,IC5,False
e000716,2017-08-30,2022-07-20,Administrative,Female,Hispanic,S2,True
e000717,2017-08-17,2018-06-06,Production,Female,Hispanic,IC5,True
e000718,2017-08-22,,Production,Male,White,S1,False
e000719,2017-08-21,2023-10-04,Administrative,Female,Hispanic,IC6,True
e000720,2017-08-23,2024-02-20,Administrative,Female,Hispanic,S2,True
e000721,2017-08-11,2019-07-04,Administrative,Female,Asian,IC6,False
e000722,2017-08-03,2020-11-23,Production,Non-binary,Black,IC2,True
e000723,2017-08-31,2018-05-18,Sales,Female,Hispanic,S3,True
e000724,2017-08-22,2019-06-24,Administrative,Female,White,S3,False
e000725,2017-09-11,2020-10-01,Sales,Female,Hispanic,M4,True
e000726,2017-09-04,,Sales,Female,White,IC5,False
