employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level
e000437,2016-10-06,2020-12-30,Production,Male,Asian,M4
e000438,2016-10-20,2019-04-03,Administrative,Male,Asian,IC5
e000439,2016-10-12,2017-09-05,Production,Male,Asian,M4
e000440,2016-10-26,2021-02-23,Sales,Male,Asian,IC9
e000441,2016-10-10,2024-01-12,Administrative,Female,White,M4
e000442,2016-11-16,2023-08-11,Production,Female,White,IC1
e000443,2016-11-24,2018-05-11,Administrative,Male,White,M5
e000444,2016-11-09,2020-05-20,Production,Female,White,S3
e000445,2016-11-25,2019-12-03,Production,Male,Asian,S1
e000446,2016-11-15,2018-10-29,Administrative,Male,Hispanic,IC6
e000447,2016-11-17,2020-08-10,Production,Male,Asian,IC1
e000448,2016-11-07,2018-09-25,Sales,Male,Asian,IC6
e000449,2016-11-04,2022-08-26,Production,Female,White,IC7
e000450,2016-11-22,2019-10-23,Production,Female,Asian,S2
e000451,2016-11-21,2018-04-25,Administrative,Female,Hispanic,S3
e000452,2016-11-09,2022-12-28,Sales,Female,Asian,S2
e000453,2016-11-23,2023-11-14,Production,Female,Asian,M5
e000454,2016-11-15,2017-09-05,Production,Male,Asian,IC4
e000455,2016-11-18,2017-03-20,Administrative,Female,Asian,S3
e000456,2016-11-28,2018-08-02,Production,Female,Asian,M8
e000457,2016-11-04,2020-01-06,Sales,Male,Black,IC4
e000458,2016-11-03,2020-09-30,Production,Male,Asian,IC1
e000459,2016-11-03,2019-03-25,Administrative,Male,White,S2
e000460,2016-11-21,2020-01-13,Administrative,Male,Asian,M4
e000461,2016-12-13,2024-04-12,Sales,Female,Asian,IC8
e000462,2016-12-12,2017-06-16,Production,Female,Asian,S1
e000463,2016-12-22,2018-05-31,Administrative,Male,Asian,IC8
e000464,2016-12-09,2017-03-20,Production,Male,Black,IC6
e000465,2016-12-23,2020-01-02,Sales,Female,Asian,IC2
e000466,2016-12-07,2017-11-10,Sales,Male,Asian,M5
e000467,2016-12-19,2017-06-22,Sales,Female,Asian,IC7
e000468,2016-12-09,2020-12-24,Administrative,Male,Asian,M5
e000469,2016-12-27,2023-02-09,Production,Male,Black,IC6
e000470,2016-12-12,2018-05-28,Administrative,Male,Asian,IC3
e000471,2016-12-23,2020-09-03,Production,Male,Hispanic,S1
e000472,2016-12-20,2017-10-26,Administrative,Male,Asian,IC1
e000473,2016-12-21,2019-02-07,Administrative,Male,Asian,IC6
e000474,2016-12-20,2022-03-30,Administrative,Male,Asian,IC1
e000475,2016-12-28,2017-02-21,Production,Male,Asian,IC5
e000476,2016-12-06,2020-06-26,Administrative,Male,White,S3
e000477,2016-12-05,2022-02-23,Production,Male,Black,IC6
e000478,2016-12-19,2021-12-16,Administrative,Male,Asian,M4
e000479,2016-12-13,2018-11-21,Production,Male,Asian,IC5
e000480,2016-12-28,2023-08-28,Administrative,Male,Asian,M5
e000481,2016-12-28,2019-05-09,Production,Male,Hispanic,S3
e000482,2016-12-15,2018-03-09,Production,Male,Asian,IC2
e000483,2016-12-01,2017-02-13,Production,Male,White,M6
e000484,2016-12-05,2018-03-23,Administrative,Female,White,IC1
e000485,2016-12-22,2018-07-24,Production,Male,Asian,S2
e000486,2016-12-01,2022-08-30,Production,Female,Black,IC3
e000487,2016-12-08,2018-08-31,Sales,Female,White,IC7
e000488,2016-12-15,2018-04-26,Production,Female,Hispanic,S3
e000489,2016-12-22,2017-09-22,Administrative,Male,Black,IC1
e000490,2016-12-15,2020-05-29,Sales,Female,Black,M4
e000491,2016-12-28,2023-11-30,Production,Male,Asian,IC5
e000492,2016-12-07,2017-06-27,Sales,Female,Asian,S2
e000493,2016-12-22,2024-02-27,Administrative,Male,Asian,IC2
e000494,2016-12-09,2017-10-13,Sales,Male,Hispanic,IC5
e000495,2016-12-13,2023-12-07,Sales,Female,Black,IC2
e000496,2016-12-23,2019-04-12,Administrative,Female,Asian,IC1
e000497,2016-12-27,2022-02-16,Production,Female,Asian,S1
e000498,2016-12-23,2020-02-28,Sales,Female,Asian,IC7
e000499,2016-12-27,2020-03-04,Sales,Female,Asian,M6
e000500,2016-12-22,2017-11-07,Sales,Male,Asian,IC3
e000501,2017-01-11,2018-05-08,Administrative,Female,Asian,S3
e000502,2017-01-31,2021-10-20,Sales,Female,Asian,S1
e000503,2017-01-11,2024-06-05,Administrative,Male,Asian,IC3
e000504,2017-01-11,2023-09-15,Administrative,Male,Black,IC5
e000505,2017-01-04,2018-07-03,Production,Female,Asian,IC1
e000506,2017-01-17,2019-04-04,Administrative,Male,Asian,IC3
e000507,2017-01-13,2020-03-13,Production,Male,White,M5
e000508,2017-01-26,2020-03-04,Administrative,Female,Black,IC3
e000509,2017-01-24,2019-10-16,Sales,Female,Hispanic,IC2
e000510,2017-01-26,2018-11-08,Administrative,Female,Asian,M9
e000511,2017-01-04,2018-07-17,Sales,Female,Hispanic,IC4
e000512,2017-01-26,2018-11-27,Production,Female,Asian,S2
e000513,2017-01-24,2023-08-21,Sales,Female,Asian,IC3
e000514,2017-01-16,2018-07-27,Administrative,Female,Asian,S3
e000515,2017-01-11,2024-04-16,Sales,Female,Asian,IC1
e000516,2017-01-05,2019-10-09,Production,Male,Hispanic,IC2
e000517,2017-01-04,2021-02-01,Administrative,Male,Hispanic,IC5
e000518,2017-01-27,2023-04-11,Administrative,Female,Asian,IC8
e000519,2017-01-06,2017-02-15,Sales,Male,Hispanic,IC5
e000520,2017-02-08,2020-05-18,Sales,Male,Hispanic,IC3
e000521,2017-02-17,2020-03-06,Production,Female,White,S3
e000522,2017-02-23,2018-09-18,Administrative,Male,Asian,S1
e000523,2017-02-28,2020-09-28,Administrative,Male,Asian,IC6
e000524,2017-02-01,2018-05-02,Administrative,Male,Asian,IC3
e000525,2017-02-03,2019-05-24,Production,Male,Asian,S2
e000526,2017-02-03,2019-08-13,Administrative,Male,Hispanic,IC6
e000527,2017-02-01,2018-09-13,Administrative,Male,White,IC6
e000528,2017-02-10,2019-10-29,Administrative,Female,Hispanic,M4
e000529,2017-02-07,2021-10-18,Administrative,Male,Asian,IC1
e000530,2017-02-27,2023-12-07,Administrative,Male,Asian,M4
e000531,2017-02-08,2020-03-13,Sales,Male,Asian,S2
e000532,2017-02-16,2021-02-04,Production,Male,Asian,IC2
e000533,2017-02-08,2018-05-03,Administrative,Female,Asian,IC3
e000534,2017-02-09,2020-02-21,Sales,Male,Asian,IC5
e000535,2017-02-14,2022-12-12,Administrative,Female,Asian,IC8
e000536,2017-02-13,2018-09-21,Administrative,Female,Asian,IC3
e000537,2017-02-02,2020-03-06,Sales,Male,Asian,IC3
e000538,2017-02-21,2019-03-15,Production,Male,Asian,IC4
e000539,2017-02-02,2023-05-09,Administrative,Male,Asian,M4
e000540,2017-02-08,2023-09-11,Production,Male,Asian,S2
e000541,2017-02-16,2018-04-27,Administrative,Male,Asian,S1
e000542,2017-02-28,2022-02-18,Production,Male,Asian,IC2
e000543,2017-02-10,2023-02-08,Administrative,Male,Asian,IC5
e000544,2017-02-14,2018-09-12,Administrative,Female,Asian,M5
e000545,2017-02-23,2021-07-01,Administrative,Male,Asian,IC4
e000546,2017-02-27,2021-02-23,Administrative,Male,Hispanic,M4
e000547,2017-02-23,2019-04-15,Administrative,Female,Asian,S2
e000548,2017-02-15,2018-04-19,Sales,Male,White,IC7
e000549,2017-02-07,2017-10-11,Sales,Male,Asian,S1
e000550,2017-02-07,2020-07-17,Administrative,Male,Asian,S3
e000551,2017-02-09,2018-08-10,Production,Female,Asian,IC4
e000552,2017-02-16,2019-09-27,Administrative,Male,White,IC4
e000553,2017-02-17,2018-05-11,Production,Female,Asian,IC8
e000554,2017-02-10,2019-01-14,Sales,Male,Asian,IC6
e000555,2017-03-22,2022-02-02,Sales,Male,Hispanic,M5
e000556,2017-03-30,2022-12-21,Administrative,Female,Asian,S3
e000557,2017-03-28,2023-11-16,Production,Male,White,IC1
e000558,2017-03-24,2018-07-03,Administrative,Female,Asian,S2
e000559,2017-03-03,2018-11-02,Administrative,Female,Asian,S2
e000560,2017-03-07,2018-01-18,Production,Male,Asian,IC2
e000561,2017-03-15,2023-10-10,Production,Female,Asian,IC3
e000562,2017-03-14,2021-04-13,Production,Male,Asian,M4
e000563,2017-03-31,2019-10-07,Sales,Male,Black,M4
e000564,2017-03-21,2020-05-14,Sales,Male,Asian,S3
e000565,2017-03-16,2017-06-12,Administrative,Female,Asian,S3
e000566,2017-03-01,2018-08-21,Administrative,Female,Asian,IC7
e000567,2017-03-02,2018-08-09,Sales,Male,Hispanic,IC2
e000568,2017-03-27,2018-09-12,Production,Male,Asian,IC7
e000569,2017-03-24,2018-07-16,Production,Male,Asian,IC6
e000570,2017-03-27,2020-12-14,Administrative,Male,Asian,S2
e000571,2017-03-23,2020-02-21,Sales,Male,Hispanic,IC4
e000572,2017-03-09,2023-06-23,Sales,Female,Asian,IC1
e000573,2017-03-21,2018-01-30,Sales,Female,Asian,IC1
e000574,2017-03-08,2017-11-13,Production,Male,Asian,IC5
e000575,2017-03-20,2020-02-03,Sales,Male,Asian,IC4
e000576,2017-03-17,2019-10-11,Administrative,Male,Asian,S3
e000577,2017-03-10,2019-10-25,Production,Female,Asian,IC5
e000578,2017-03-09,2023-08-15,Sales,Male,Asian,M4
e000579,2017-03-27,2020-08-17,Administrative,Female,Asian,S3
e000580,2017-03-01,2024-02-05,Production,Female,White,S2
e000581,2017-03-16,2023-10-23,Sales,Male,Asian,S3
e000582,2017-03-09,2018-03-28,Administrative,Male,Hispanic,S3
e000583,2017-03-09,2018-09-06,Sales,Male,Black,M5
e000584,2017-03-06,2022-02-10,Sales,Male,Asian,IC6
e000585,2017-03-09,2021-05-11,Administrative,Male,Asian,S3
e000586,2017-03-17,2017-06-28,Production,Male,Hispanic,IC3
e000587,2017-03-27,2021-10-19,Sales,Male,Asian,S2
e000588,2017-03-22,2018-08-21,Sales,Male,Hispanic,IC2
e000589,2017-03-09,2021-12-09,Sales,Female,Asian,S3
e000590,2017-03-06,2020-07-24,Sales,Male,Asian,IC2
e000591,2017-03-06,2023-02-01,Administrative,Female,Black,IC2
e000592,2017-03-29,2018-07-09,Administrative,Female,White,IC5
e000593,2017-03-17,2021-12-17,Sales,Male,Hispanic,IC6
e000594,2017-03-15,2024-01-02,Administrative,Female,Asian,S1
e000595,2017-03-23,2023-11-30,Administrative,Female,Asian,S1
e000596,2017-03-09,2021-11-18,Sales,Female,Asian,IC2
e000597,2017-03-08,2021-07-19,Production,Male,Asian,S2
e000598,2017-03-30,2018-10-05,Administrative,Female,Asian,S2
e000599,2017-03-22,2019-03-20,Administrative,Male,Asian,IC9
e000600,2017-03-28,2018-04-26,Administrative,Female,Asian,M4
e000601,2017-03-02,2017-09-15,Sales,Male,Asian,IC3
e000602,2017-03-28,2017-10-02,Sales,Male,Asian,IC1
e000603,2017-03-10,2017-11-13,Administrative,Female,Asian,IC3
e000604,2017-03-20,2020-02-24,Sales,Male,Asian,IC4
e000605,2017-03-29,2018-08-29,Administrative,Male,Black,S3
e000606,2017-03-15,2020-07-09,Production,Male,Asian,IC6
e000607,2017-03-22,2023-02-06,Production,Female,Asian,S2
e000608,2017-03-23,2024-03-20,Administrative,Female,Asian,S1
e000609,2017-03-06,2019-05-10,Sales,Male,Asian,S3
e000610,2017-03-13,2018-07-12,Administrative,Female,Asian,M6
e000611,2017-03-30,2018-09-11,Production,Male,Hispanic,S3
e000612,2017-03-07,2019-05-29,Administrative,Male,Asian,IC6
e000613,2017-03-02,2022-10-14,Sales,Female,Asian,IC7
e000614,2017-03-08,2019-12-02,Administrative,Female,Black,S3
e000615,2017-03-17,2023-11-09,Administrative,Male,Asian,IC1
e000616,2017-03-29,2023-07-18,Sales,Female,Asian,M8
e000617,2017-03-21,2018-04-26,Production,Male,Asian,IC1
e000618,2017-04-04,2017-10-19,Production,Male,Asian,S1
e000619,2017-04-10,2023-05-23,Sales,Female,Asian,S1
e000620,2017-04-21,2018-02-07,Administrative,Male,Asian,IC4
e000621,2017-04-07,2019-04-03,Sales,Female,Asian,S1
e000622,2017-04-25,2021-11-30,Sales,Female,Asian,M5
e000623,2017-04-18,2017-06-30,Administrative,Female,Asian,S1
e000624,2017-04-03,2020-08-20,Sales,Female,Asian,S2
e000625,2017-04-12,2018-03-23,Sales,Male,Asian,S1
e000626,2017-04-24,2022-08-23,Sales,Female,Asian,IC4
e000627,2017-04-21,2017-09-20,Sales,Male,Asian,S3
e000628,2017-04-21,2020-09-09,Sales,Female,Asian,M4
e000629,2017-04-12,2022-12-13,Administrative,Female,Asian,M6
e000630,2017-04-13,2019-04-18,Sales,Female,White,IC7
e000631,2017-04-07,2023-05-09,Administrative,Female,Black,M4
e000632,2017-04-19,2018-06-12,Administrative,Female,Asian,IC2
e000633,2017-04-20,2019-01-21,Sales,Female,Hispanic,IC3
e000634,2017-04-17,2018-09-24,Production,Female,Asian,S3
e000635,2017-04-11,2022-10-31,Sales,Female,Hispanic,IC6
e000636,2017-04-28,2019-04-03,Production,Female,Black,IC7
e000637,2017-04-18,2019-04-26,Sales,Male,Asian,S2
e000638,2017-04-21,2020-02-26,Production,Female,Asian,IC4
e000639,2017-04-04,2018-04-05,Administrative,Female,Black,IC5
e000640,2017-04-25,2020-02-10,Sales,Female,White,S3
e000641,2017-04-27,2019-01-16,Sales,Male,Asian,IC4
e000642,2017-04-07,2020-07-08,Sales,Female,Black,S2
e000643,2017-04-17,2023-08-25,Sales,Female,Asian,M5
e000644,2017-04-17,2018-08-28,Sales,Female,Asian,IC5
e000645,2017-04-04,2018-11-15,Sales,Female,White,S1
e000646,2017-04-04,2019-03-11,Production,Male,Hispanic,IC1
e000647,2017-04-07,2018-10-09,Sales,Female,White,IC4
e000648,2017-04-17,2018-01-18,Sales,Female,Asian,IC6
e000649,2017-04-14,2019-09-11,Production,Female,Asian,M4
e000650,2017-04-10,2017-10-20,Sales,Female,Asian,S2
e000651,2017-04-26,2019-10-14,Sales,Female,Asian,M4
e000652,2017-04-12,2021-04-30,Sales,Female,Asian,IC2
e000653,2017-04-04,2019-10-03,Administrative,Female,Asian,S2
e000654,2017-04-03,2018-09-05,Sales,Female,Asian,IC2
e000655,2017-04-27,2019-04-04,Administrative,Female,Hispanic,M5
e000656,2017-04-27,2020-06-03,Production,Female,White,IC2
e000657,2017-04-10,2023-07-19,Administrative,Female,Asian,S2
e000658,2017-04-11,2018-12-05,Sales,Female,Asian,M5
e000659,2017-04-05,2020-03-12,Production,Female,Asian,IC4
e000660,2017-04-27,2022-08-08,Sales,Male,Black,S3
e000661,2017-05-01,2024-02-26,Sales,Female,Asian,IC3
e000662,2017-05-31,2018-07-06,Sales,Female,Asian,IC6
e000663,2017-05-11,2020-09-03,Sales,Female,Asian,M4
e000664,2017-05-12,2021-04-29,Sales,Male,Asian,IC2
e000665,2017-05-30,2018-09-18,Administrative,Female,Asian,IC3
e000666,2017-05-01,2020-05-13,Production,Female,Asian,S2
e000667,2017-05-17,2018-08-15,Administrative,Male,Asian,IC5
e000668,2017-05-22,2018-08-20,Production,Female,Asian,M5
e000669,2017-05-04,2022-10-27,Administrative,Male,Hispanic,IC4
e000670,2017-05-01,2021-07-16,Sales,Female,Asian,S1
e000671,2017-05-23,2022-02-10,Sales,Female,Asian,IC2
e000672,2017-05-02,2020-05-14,Production,Female,Asian,S1
e000673,2017-05-11,2022-08-17,Sales,Female,Asian,IC3
e000674,2017-05-10,2017-11-21,Sales,Female,Asian,S2
e000675,2017-05-25,2018-08-29,Administrative,Male,Asian,IC3
e000676,2017-05-24,2021-10-22,Production,Male,Asian,S3
e000677,2017-05-18,2021-12-22,Administrative,Male,Asian,IC1
e000678,2017-05-31,2018-03-02,Production,Female,Asian,S1
e000679,2017-05-23,2019-01-08,Sales,Female,White,M4
e000680,2017-05-05,2024-07-17,Production,Male,Asian,S3
e000681,2017-05-30,2020-11-12,Sales,Female,White,IC2
e000682,2017-05-29,2017-11-21,Sales,Female,White,IC5
e000683,2017-05-23,2020-03-16,Administrative,Female,Asian,M7
e000684,2017-05-03,2018-10-03,Sales,Male,Asian,IC9
e000685,2017-05-16,2019-02-11,Sales,Female,Asian,IC6
e000686,2017-05-02,2018-04-12,Sales,Female,White,IC5
e000687,2017-05-16,2018-07-19,Production,Female,Black,IC6
e000688,2017-05-05,2023-04-04,Sales,Female,Asian,IC2
e000689,2017-05-29,2020-11-16,Administrative,Female,Asian,IC7
e000690,2017-05-18,2018-07-16,Sales,Female,Asian,IC6
e000691,2017-05-05,2021-04-20,Sales,Male,Asian,IC1
e000692,2017-05-29,2020-03-19,Sales,Female,Asian,IC3
e000693,2017-05-15,2018-07-06,Sales,Female,Asian,IC3
e000694,2017-05-31,2020-02-27,Sales,Female,Asian,IC4
e000695,2017-05-25,2018-08-23,Administrative,Female,Asian,M6
e000696,2017-05-24,2019-09-30,Sales,Female,Asian,S3
e000697,2017-05-11,2019-05-08,Sales,Female,Asian,M5
e000698,2017-05-15,2017-09-01,Sales,Female,Asian,IC1
e000699,2017-05-15,2020-07-29,Sales,Female,Asian,IC2
e000700,2017-05-30,2019-01-08,Administrative,Female,Asian,IC7
e000701,2017-05-31,2020-11-23,Production,Female,Asian,IC3
e000702,2017-05-15,2018-10-30,Production,Female,Asian,S2
e000703,2017-05-12,2019-02-01,Sales,Male,Asian,IC8
e000704,2017-05-08,2020-05-15,Sales,Female,Asian,IC2
e000705,2017-05-31,2023-11-30,Production,Female,Asian,S2
e000706,2017-05-26,2019-05-31,Administrative,Male,Asian,IC4
e000707,2017-05-17,2020-03-16,Administrative,Male,Hispanic,M5
e000708,2017-05-19,2019-10-22,Sales,Female,Black,IC3
e000709,2017-05-18,2019-10-01,Administrative,Male,Asian,M6
e000710,2017-05-26,2023-09-22,Administrative,Female,Asian,S2
e000711,2017-05-04,2018-03-02,Production,Female,White,M4
e000712,2017-05-11,2023-03-09,Administrative,Female,Asian,S2
e000713,2017-05-30,2020-01-15,Sales,Male,Asian,S1
e000714,2017-05-04,2019-10-18,Production,Female,Asian,IC2
e000715,2017-05-10,2018-08-24,Production,Female,Asian,M5
e000716,2017-05-16,2018-01-03,Sales,Male,Asian,IC1
e000717,2017-05-10,2017-06-09,Administrative,Female,Asian,IC3
e000718,2017-05-01,2020-01-17,Sales,Male,Asian,M6
e000719,2017-05-11,2022-08-12,Sales,Male,Asian,IC2
e000720,2017-06-30,2021-04-06,Sales,Female,White,IC3
e000721,2017-06-13,2018-07-25,Sales,Female,Hispanic,IC3
e000722,2017-06-12,2018-03-14,Administrative,Male,Black,S3
e000723,2017-06-23,2017-09-22,Production,Male,Hispanic,IC2
e000724,2017-06-27,2024-03-14,Production,Male,Hispanic,S2
e000725,2017-06-20,2018-09-27,Production,Female,White,S2
e000726,2017-06-27,2020-11-23,Administrative,Male,White,S3
e000727,2017-06-29,2020-03-12,Sales,Female,Asian,IC6
e000728,2017-06-12,2017-09-08,Sales,Female,Black,IC5
e000729,2017-06-07,2018-07-18,Sales,Male,White,S1
e000730,2017-06-09,2023-08-04,Sales,Female,White,S2
e000731,2017-06-09,2024-01-22,Sales,Male,Black,S2
e000732,2017-06-16,2023-12-26,Production,Female,Black,IC5
e000733,2017-06-21,2018-08-07,Sales,Female,White,IC2
e000734,2017-07-20,2022-10-28,Administrative,Female,Hispanic,IC6
e000735,2017-07-25,2018-09-20,Production,Female,Hispanic,S2
e000736,2017-07-11,2022-02-01,Sales,Female,White,IC4
e000737,2017-07-14,2017-11-13,Sales,Male,Hispanic,M4
e000738,2017-07-10,2018-10-26,Sales,Male,White,M4
e000739,2017-07-20,2023-05-04,Sales,Female,Asian,M9
e000740,2017-07-06,2019-12-24,Sales,Female,Asian,S1
e000741,2017-07-11,2023-11-02,Sales,Female,Hispanic,M4
e000742,2017-07-04,2022-09-15,Sales,Female,White,IC5
e000743,2017-07-05,2018-04-04,Production,Female,Hispanic,IC1
e000744,2017-07-21,2018-07-30,Sales,Male,Black,S3
e000745,2017-07-27,2020-08-27,Sales,Female,Black,S1
e000746,2017-07-18,2020-12-28,Production,Male,White,IC3
e000747,2017-07-21,2022-02-23,Sales,Female,White,M5
e000748,2017-07-07,2019-08-08,Sales,Female,Asian,S2
e000749,2017-07-07,2021-10-25,Production,Female,White,M4
e000750,2017-07-31,2020-09-24,Sales,Female,Hispanic,M6
e000751,2017-07-27,2020-05-14,Sales,Female,Black,S3
e000752,2017-07-19,2018-10-23,Sales,Female,Asian,M6
e000753,2017-07-11,2018-04-13,Production,Male,Hispanic,M6
e000754,2017-07-17,2023-02-21,Production,Female,Asian,M5
e000755,2017-07-19,2018-07-16,Administrative,Female,White,S1
e000756,2017-07-10,2017-09-26,Sales,Male,White,IC2
e000757,2017-07-12,2018-05-08,Sales,Male,Asian,IC5
e000758,2017-07-07,2021-01-12,Sales,Female,Hispanic,IC2
e000759,2017-07-11,2022-09-08,Production,Male,Black,IC1
e000760,2017-07-13,2017-09-06,Sales,Female,White,IC4
e000761,2017-07-04,2022-02-24,Administrative,Female,Asian,M6
e000762,2017-07-06,2023-02-09,Sales,Male,White,IC2
e000763,2017-07-13,2018-05-10,Sales,Female,Asian,M5
e000764,2017-07-21,2018-09-14,Sales,Female,Asian,M5
e000765,2017-07-05,2023-12-07,Administrative,Male,White,IC3
e000766,2017-07-27,2018-03-16,Sales,Male,Black,S3
e000767,2017-07-20,2019-10-04,Administrative,Female,Black,IC3
e000768,2017-07-28,2018-08-06,Sales,Female,Hispanic,S3
e000769,2017-07-26,2019-01-10,Production,Male,Asian,IC3
e000770,2017-07-17,2018-08-01,Sales,Female,Asian,IC2
e000771,2017-07-03,2019-04-23,Sales,Female,Asian,IC5
e000772,2017-07-19,2019-08-29,Sales,Female,Asian,IC6
e000773,2017-07-19,2024-03-28,Sales,Female,Hispanic,IC3
e000774,2017-07-07,2023-02-08,Sales,Male,Black,IC2
e000775,2017-07-07,2017-10-20,Administrative,Female,White,IC5
e000776,2017-07-17,2018-07-04,Sales,Male,Asian,M4
e000777,2017-07-18,2018-08-21,Administrative,Female,Hispanic,M5
e000778,2017-07-13,2018-03-28,Sales,Male,White,IC5
e000779,2017-07-10,2018-01-26,Administrative,Female,Asian,IC2
e000780,2017-08-17,2019-09-17,Sales,Female,Asian,S3
e000781,2017-08-03,2019-10-09,Administrative,Female,Black,IC7
e000782,2017-08-17,2021-07-21,Sales,Female,White,M5
e000783,2017-08-04,2022-09-21,Administrative,Female,Hispanic,IC3
e000784,2017-08-25,2018-11-21,Administrative,Male,White,IC1
e000785,2017-08-08,2018-11-02,Administrative,Female,Asian,IC4
e000786,2017-08-14,2019-12-02,Production,Female,Hispanic,IC2
e000787,2017-08-01,2020-12-14,Administrative,Female,Asian,M4
e000788,2017-08-30,2024-05-29,Administrative,Male,White,IC3
e000789,2017-08-24,2022-12-02,Sales,Male,Asian,IC9
e000790,2017-08-30,2018-01-18,Sales,Male,Hispanic,IC5
e000791,2017-08-04,2018-07-19,Sales,Female,Asian,M6
e000792,2017-08-03,2020-02-12,Administrative,Female,Black,IC4
e000793,2017-08-28,2020-03-05,Production,Female,Asian,M4
e000794,2017-08-04,2020-01-29,Administrative,Female,White,IC8
